RT,Kh,Kv_Kh,So,INJP,VL,TS,HL,WD,LN,OR_FPP,CO_FPP,SOR_FPP,CSOR_FPP,OR_FPT,CO_FPT,SOR_FPT,CSOR_FPT,OR_Half,CO_Half,SOR_Half,CSOR_Half,OR_FPT_6,CO_FPT_6,SOR_FPT_6,CSOR_FPT_6,OR_FPT_12,CO_FPT_12,SOR_FPT_12,CSOR_FPT_12,OR_FPT_18,CO_FPT_18,SOR_FPT_18,CSOR_FPT_18,OR_FPT_24,CO_FPT_24,SOR_FPT_24,CSOR_FPT_24,T_FPP,T_FPT,T_Half
1,0.1,0.4,0.2,0.714285714,1,0.2,0,0.571428571,0.5,0.183685891,0.268884041,0.287134119,0.353206968,0.3096233,0.201615683,0.268931948,0.2528265,0.289184237,0.231865171,0.250615804,0.238060675,0.192030556,0.218568506,0.338609635,0.268191747,0.166554867,0.237198842,0.356039542,0.281771823,0.164902402,0.256779016,0.340769765,0.301077906,0.189477527,0.279256121,0.34423413,0.323922001,0.272727273,0.3,0.243243243
0.666666667,0,0.7,0.4,0,0.5,0,0.583333333,0.75,0.833333333,0.028755271,0.115135789,0.232057272,0.300023172,0.084617122,0.162806349,0.306810236,0.275909429,0.077558558,0.163566513,0.258709712,0.24565548,0.051959806,0.15547383,0.390726263,0.284982878,0.042678163,0.150134553,0.419353833,0.298360794,0.039490042,0.14578602,0.442431201,0.32294039,0.044114253,0.143956872,0.470235049,0.355212163,0.218181818,0.457142857,0.468468468
0.666666667,0.7,0.9,1,0.571428571,1,0,0.25,0.535714286,0.666666667,0.463092436,0.551224967,0.104252996,0.159020825,0.463626669,0.375237721,0.031142153,0.036696035,0.553710915,0.461190559,0.039841461,0.049136933,0.408289913,0.405775771,0.061010084,0.036693083,0.635867459,0.487072531,0.05331049,0.03706682,0.693988557,0.611372202,0.026955549,0.036008549,0.71471329,0.733701543,0.010756671,0.033265898,0.309090909,0.314285714,0.234234234
0,0.9,0.7,0.6,0.571428571,0,1,0.916666667,0.464285714,0.666666667,0.378234495,0.093279955,0.129346511,0.258076184,0.262583669,0.093808266,0.166513332,0.137236266,0.311498599,0.097065181,0.124567543,0.140192067,0.232347706,0.119956367,0.165015768,0.147093111,0.244553173,0.159179009,0.184655304,0.148777737,0.22947506,0.200684633,0.200404091,0.161478602,0.247223269,0.239725501,0.204279069,0.174737062,0.072727273,0.1,0.099099099
0.333333333,0.7,0.9,0.9,0.285714286,0,1,0.333333333,0.142857143,1,0.133263208,0.157811619,0.228193975,0.25369227,0.176704442,0.05601387,0.172868266,0.139641189,0.219410485,0.096711965,0.163236311,0.137518057,0.113266621,0.065132397,0.158264103,0.149475627,0.156503591,0.08625404,0.20867992,0.148800297,0.223578403,0.119206511,0.26056271,0.173429543,0.288953897,0.166431828,0.29127769,0.196874811,0.2,0.171428571,0.108108108
0.166666667,0.4,0.7,0.6,0.714285714,0.5,0.4,0.333333333,0.857142857,0.833333333,0.236174389,0.133992128,0.206778688,0.272555027,0.237709025,0.271288357,0.163399195,0.201632951,0.233230461,0.252610069,0.189673313,0.198375007,0.164805721,0.276772614,0.225539685,0.202841326,0.166167542,0.288061681,0.225260746,0.207414714,0.17005056,0.305694946,0.239719057,0.219147624,0.213476699,0.328144026,0.235666293,0.235627371,0.109090909,0.328571429,0.351351351
0.5,0.9,0.3,0.3,0,0.5,0.8,0.5,0.785714286,0.333333333,0.371713327,0.188326123,0.304295013,0.35715456,0.396458201,0.146784363,0.236448081,0.237676732,0.45102491,0.174304831,0.227160362,0.246379121,0.227826347,0.174450434,0.356357835,0.261437675,0.188308487,0.201129514,0.388761416,0.284296314,0.168873199,0.226073078,0.384794547,0.309473362,0.219294145,0.253745865,0.329143468,0.333158311,0.127272727,0.142857143,0.108108108
0,1,0.5,1,0.857142857,0.5,1,0.75,0.535714286,0.666666667,0.390612559,0.266814084,0.137926671,0.188024313,0.368819992,0.189762078,0.068559571,0.072926819,0.488399423,0.226669878,0.06587388,0.080321566,0.335188669,0.220861109,0.056628149,0.072554729,0.335893517,0.274106745,0.095805582,0.069927056,0.328734772,0.333680107,0.102027759,0.073850441,0.384007324,0.390002323,0.075698573,0.080204445,0.181818182,0.185714286,0.144144144
0.5,0,0.5,0.8,0.714285714,0,0.4,0.666666667,0.714285714,0.833333333,0.070049335,0.117881667,0.233753493,0.284561868,0.140238964,0.29909079,0.217116116,0.238161135,0.107792793,0.277369675,0.167706766,0.272304974,0.088054262,0.290541958,0.279037439,0.239089061,0.073049012,0.28355016,0.322259249,0.246510759,0.062760229,0.277392656,0.368681592,0.265711542,0.070922467,0.274299963,0.386143183,0.292684695,0.2,0.6,0.648648649
0.333333333,0.4,0.4,0.8,0.714285714,1,0.6,0.083333333,0.535714286,0.666666667,0.320978846,0.301898593,0.143579729,0.183563055,0.286899971,0.316757878,0.081775295,0.084798001,0.341660615,0.347650809,0.074705309,0.102631518,0.285329514,0.333938893,0.110078975,0.085067271,0.335913604,0.372850348,0.094271454,0.088498667,0.320927173,0.425570932,0.080554189,0.091325429,0.340643954,0.472568192,0.06950908,0.094638018,0.236363636,0.342857143,0.306306306
0.833333333,0.9,0.5,0.4,0,0,0.2,0.416666667,0.25,0,0.488262751,0.287224543,0.239368711,0.320880534,0.528164622,0.141206677,0.138179025,0.153000208,0.684430194,0.175582303,0.151113222,0.170743732,0.307712562,0.185931788,0.18097112,0.158975147,0.253957676,0.225224713,0.230070399,0.169760135,0.243511539,0.263914557,0.254168517,0.188305207,0.286308643,0.303935832,0.244837132,0.207834982,0.163636364,0.114285714,0.072072072
0.5,0.9,1,0.3,0.714285714,1,1,0,0.785714286,0.666666667,0.601560606,0.122773289,0.211694458,0.22066462,0.622242066,0.298693762,0.287052517,0.227253971,0.601480808,0.258396226,0.203367196,0.184941167,0.667170577,0.372888083,0.10624091,0.225517938,0.435253177,0.467072414,0.139723443,0.194823993,0.251120238,0.509716304,0.215220957,0.199568674,0.207561982,0.531563184,0.237354552,0.215282545,0.036363636,0.128571429,0.144144144
0.333333333,0.6,0.9,0.1,0.571428571,1,0.8,0.083333333,0.607142857,0.333333333,0.379363808,0.307295367,0.377551923,0.427930508,0.479923832,0.183495553,0.32513682,0.303586585,0.493229888,0.217595495,0.312396781,0.287071028,0.318944174,0.221147947,0.338208272,0.331557405,0.36104892,0.274517449,0.197013939,0.315731344,0.344981507,0.336230115,0.150038138,0.291935626,0.358076746,0.395461432,0.137352791,0.278391053,0.163636364,0.142857143,0.108108108
0,0,0.9,0.4,0.142857143,1,0.6,0.833333333,0.5,0.833333333,0.164059748,0.057846213,0.105996762,0.16589906,0.167498579,0.088751847,0.128689074,0.11188843,0.224963578,0.093674356,0.102652305,0.104260519,0.098330961,0.095064208,0.204341758,0.123809873,0.092292873,0.104373798,0.21722338,0.136755814,0.089655899,0.114044564,0.227486501,0.154493247,0.105739347,0.12589127,0.237322699,0.174001818,0.072727273,0.157142857,0.153153153
0.833333333,1,0,0.1,0.714285714,0,0.6,0.166666667,0.357142857,0.666666667,0.226052548,0.068398548,0.380672534,0.428570421,0.320435175,0.104850005,0.484796833,0.463034902,0.339479683,0.103547087,0.388329948,0.414239554,0.24785154,0.13427935,0.4607619,0.491312229,0.245664472,0.172054855,0.338083535,0.470919186,0.259874781,0.215266481,0.273535405,0.445148779,0.420649947,0.272007716,0.207776541,0.419278933,0.054545455,0.114285714,0.108108108
0.166666667,0.4,0.2,0.5,1,1,0.4,0.583333333,0.75,0,0.392322476,0.146118865,0.087218083,0.196495783,0.442321054,0.291235449,0.087292916,0.085403212,0.466215167,0.256806155,0.070419583,0.086074659,0.289504544,0.320180398,0.113686068,0.088054358,0.259894733,0.351484444,0.10956373,0.091188734,0.228589132,0.383067023,0.112783428,0.097004385,0.243141278,0.412446492,0.12223964,0.106194001,0.090909091,0.2,0.216216216
0.666666667,0.1,0.5,0.7,0.571428571,0.5,1,0.083333333,0.464285714,0.833333333,0.13599094,0.093901911,0.123229777,0.195617249,0.149756654,0.21174312,0.180121149,0.225516612,0.160930788,0.207656154,0.255895425,0.226761413,0.106207734,0.20989354,0.226460227,0.225927353,0.106399356,0.214144011,0.209339586,0.225204522,0.102063237,0.220823263,0.223830661,0.233350636,0.120010803,0.230261895,0.249284287,0.248758433,0.127272727,0.342857143,0.369369369
0.5,0.6,0,0.5,0.571428571,0,0.4,0.5,0.214285714,0.5,0.201144383,0.083012838,0.153556028,0.229159727,0.276168206,0.089544063,0.110166778,0.139352251,0.315511797,0.091685482,0.111785741,0.145222515,0.189930956,0.112377313,0.157710344,0.145047035,0.173022791,0.138236969,0.188194289,0.150045186,0.186211657,0.166357627,0.209228368,0.163973992,0.243175119,0.202186652,0.197859277,0.178590303,0.090909091,0.128571429,0.117117117
0.5,0,0.9,0.2,0.571428571,0,1,0.166666667,0.428571429,0.333333333,0.114432899,0.081203923,0.268758479,0.394252793,0.173347665,0.293882966,0.267190866,0.356451465,0.171749136,0.246517369,0.317706188,0.359779741,0.104985685,0.289417926,0.325735711,0.353559249,0.09203443,0.285895902,0.327814747,0.355454193,0.087349676,0.284925825,0.318935992,0.368778049,0.105781229,0.287731393,0.308132587,0.389443865,0.109090909,0.442857143,0.513513514
0,0.4,0,0.7,0.571428571,1,0.8,0.083333333,0.607142857,1,0.234303142,0.13575414,0.085134441,0.146269988,0.220915741,0.278033836,0.074930313,0.090588288,0.234199335,0.264595411,0.086746879,0.092621777,0.169763516,0.28139616,0.119423966,0.092189884,0.223909956,0.300449449,0.141929912,0.096456965,0.270531858,0.340452753,0.050809449,0.094182308,0.197227002,0.371818749,0.098886933,0.097056671,0.127272727,0.328571429,0.351351351
1,0.3,0.4,1,0.571428571,0,0.8,0.416666667,0.464285714,0.666666667,0.191829147,0.433257789,0.291242547,0.327760241,0.229018204,0.270784312,0.119951182,0.165543909,0.262333741,0.348045785,0.145946811,0.192838795,0.159239681,0.274848107,0.148894785,0.163316158,0.131198052,0.282746715,0.180105035,0.163481962,0.129913056,0.291346611,0.170564018,0.172607082,0.146393221,0.3035466,0.165532263,0.183875327,0.490909091,0.485714286,0.36036036
0.166666667,1,0.1,0,0.285714286,1,0.6,0,1,1,0.362802249,0.173380528,0.39673812,0.327636552,0.418725252,0.174437778,0.453112017,0.409171264,0.4339747,0.187460075,0.402260081,0.34964566,0.29114635,0.207940434,0.399147626,0.451629505,0.238448634,0.24637366,0.346079141,0.448284681,0.185138743,0.27541296,0.323160796,0.446345736,0.190763227,0.29891742,0.249703203,0.454218205,0.090909091,0.142857143,0.126126126
0.333333333,0.6,0.6,0.6,0.857142857,0.5,0.4,0.166666667,0.357142857,0.666666667,0.370145787,0.109597764,0.124557585,0.255880313,0.370201441,0.175102701,0.129004448,0.139796347,0.365856125,0.176387564,0.117927236,0.140756144,0.324476753,0.207577025,0.138869015,0.143068213,0.379486859,0.264530689,0.122031291,0.138560163,0.369468956,0.33169749,0.121323465,0.135689243,0.401182927,0.396267016,0.125135316,0.138512857,0.072727273,0.157142857,0.153153153
0,0.2,1,0.5,0,0.5,0.8,0.416666667,0.392857143,0.5,0.185666973,0.098029148,0.147189799,0.238449514,0.160453186,0.132535009,0.132258615,0.132765352,0.206046553,0.136311431,0.101265732,0.138260927,0.100902695,0.135520323,0.176200376,0.13802361,0.095673864,0.141503322,0.190328895,0.144288272,0.085455957,0.148946296,0.229415654,0.158527104,0.10746438,0.158644569,0.211047473,0.175949693,0.109090909,0.214285714,0.225225225
0.333333333,0.6,1,0,0.428571429,1,0,0.333333333,0.714285714,0.833333333,0.408001109,0.0810873,0.394321779,0.413926427,0.376733551,0.149378293,0.584326282,0.632191762,0.365581212,0.138544008,0.605354971,0.549980496,0.294174014,0.182710919,0.466411437,0.632091172,0.316891786,0.230526932,0.268277946,0.571524673,0.351460935,0.289128987,0.173434989,0.507177056,0.438185614,0.358629857,0.115948979,0.451906946,0.036363636,0.114285714,0.126126126
0,0.7,1,0.4,0.714285714,0.5,0.4,0.5,0.571428571,0.333333333,0.460027158,0.052022146,0.156689674,0.190609231,0.437102594,0.188020683,0.138887436,0.127799735,0.477089686,0.168272914,0.098045888,0.12220224,0.311776228,0.223187624,0.168806906,0.139670212,0.292852296,0.267790064,0.16241724,0.143746534,0.284854199,0.313188838,0.137460147,0.148182594,0.353871034,0.364333353,0.104612796,0.149258987,0.018181818,0.114285714,0.126126126
0.666666667,1,0.1,0.9,1,1,0.4,0.25,0.107142857,0,0.63189257,0.054218369,0.023248705,0.114089176,0.99298784,0.231348141,0.022516255,0.03047763,0.789696698,0.148001712,0.010687706,0.025596145,0.708488642,0.330042055,0.022458571,0.029480501,0.869240875,0.470504845,0.022800856,0.022176765,0.800319117,0.634039546,0.028741856,0.017707818,0.75935773,0.77661691,0.010446178,0.016599727,0.036363636,0.1,0.108108108
0.833333333,0.2,0.8,0.9,0,0.5,0.2,0.25,0.821428571,0,0.282944026,0.545588701,0.108805347,0.175289131,0.240450881,0.558708535,0.031232951,0.042868455,0.280826512,0.628124327,0.031962322,0.057846759,0.144666656,0.546492578,0.058747183,0.040449961,0.127383645,0.534427085,0.093444467,0.042605498,0.112129232,0.525608731,0.119667113,0.051326027,0.124521649,0.520973177,0.121488401,0.062942337,0.509090909,0.7,0.621621622
0.666666667,0.4,0.1,0.5,0.428571429,1,0.4,0.083333333,0.035714286,0.666666667,0.286635394,0.06495404,0.066840914,0.132719744,0.353055457,0.107012932,0.103492695,0.071849898,0.360009068,0.092057093,0.078538659,0.052697509,0.240707597,0.137259693,0.122138087,0.09013209,0.298260577,0.177995063,0.096436786,0.095083857,0.341672249,0.238764396,0.071355485,0.092712564,0.413483045,0.305677051,0.0733549,0.088880906,0.054545455,0.1,0.099099099
0.666666667,0.2,0.8,0.1,0,0,1,0.583333333,0.535714286,0.833333333,0.031878286,0.086581592,0.471550856,0.613648358,0.072255999,0.043264947,0.526661293,0.503034185,0.072260899,0.063046215,0.499372746,0.483528524,0.045903089,0.041558521,0.673105817,0.536265146,0.034208193,0.041626605,0.772411864,0.568931038,0.032657035,0.042416853,0.783346167,0.616550701,0.041541364,0.044173852,0.776779627,0.670838352,0.163636364,0.2,0.18018018
0.166666667,0.3,0.1,0.9,0.714285714,0,0.2,1,0.571428571,0.833333333,0.12142886,0.267928154,0.247391943,0.300955414,0.175712443,0.137640551,0.110829888,0.144801045,0.206874479,0.185992256,0.136517766,0.165699779,0.115355611,0.142470163,0.175001831,0.147680298,0.106049436,0.15163343,0.187831637,0.15283039,0.097870694,0.161663419,0.230187388,0.166954843,0.115740956,0.173190442,0.261278455,0.187142978,0.363636364,0.328571429,0.243243243
0.333333333,0.3,0.4,0.8,0.428571429,0.5,0.8,0.166666667,0.642857143,1,0.145025581,0.169529273,0.158971247,0.198937327,0.149382911,0.237652009,0.150090157,0.181741425,0.160075236,0.236103417,0.187543839,0.186959992,0.103712073,0.234628866,0.256670106,0.182547896,0.115591941,0.237449824,0.274306776,0.19259206,0.12339649,0.247049647,0.287154358,0.211560099,0.15213481,0.26072831,0.298125631,0.234333587,0.2,0.4,0.414414414
0.666666667,1,0.3,0.9,0.714285714,1,1,0.25,0.464285714,1,0.432841368,0.110540251,0.043570004,0.118944596,0.366884204,0.236769177,0.087264485,0.095396519,0.430214915,0.213950569,0.109711093,0.076375521,0.327542725,0.265309231,0.069966999,0.093722081,0.536195365,0.332489843,0.091928616,0.08855054,0.658017676,0.448870909,0.103970954,0.092528538,0.736926272,0.578298447,0.022899425,0.083314151,0.072727273,0.185714286,0.198198198
1,0.2,0,0.2,0.285714286,0.5,1,0.166666667,0.642857143,0.833333333,0.06774869,0.127602162,0.25554265,0.353839286,0.112086805,0.132057346,0.307778653,0.297385271,0.115205411,0.147041809,0.276532428,0.28198818,0.068490727,0.129301029,0.377222043,0.307811049,0.061809483,0.12931486,0.380561652,0.318821765,0.06153749,0.131168922,0.362722475,0.337460834,0.078598277,0.136148102,0.345332465,0.360111177,0.2,0.342857143,0.324324324
0.5,0.4,0.3,0.5,0,0.5,0.4,0.666666667,0.5,0.333333333,0.182421181,0.266587902,0.189355551,0.257043348,0.231238468,0.129429518,0.109050033,0.109814477,0.314948923,0.175472619,0.091155052,0.121344426,0.146530817,0.142187126,0.139773286,0.11357916,0.129246006,0.156853854,0.160369436,0.121323965,0.122042711,0.171911423,0.178087485,0.133983155,0.143205461,0.188268912,0.188415074,0.148931006,0.290909091,0.242857143,0.171171171
1,0.6,0.3,0.1,0,1,0.4,0.5,0.357142857,0.166666667,0.355772589,0.222964334,0.231129288,0.307628043,0.47865439,0.137837402,0.252176136,0.172820641,0.510721381,0.166452622,0.203239368,0.166266905,0.356371127,0.185758534,0.290457676,0.217555946,0.314801655,0.237497043,0.279198705,0.240772298,0.329606767,0.294995043,0.224483639,0.256463744,0.42758971,0.358641259,0.157859219,0.261701695,0.145454545,0.128571429,0.09009009
0.5,0.1,0.6,0.9,0.285714286,0,0,0.583333333,0.464285714,0.5,0.146942916,0.385156573,0.194989947,0.265457468,0.169039762,0.208499142,0.083767693,0.108743124,0.211716766,0.28276497,0.09882298,0.129369382,0.102953886,0.208446212,0.118980698,0.107158084,0.076095229,0.208240728,0.157251894,0.110250942,0.066955151,0.20759971,0.180589961,0.121895586,0.07665366,0.208908993,0.198286437,0.137751621,0.490909091,0.457142857,0.333333333
0.166666667,0.9,0.3,0.5,0.857142857,0,1,0.75,0.607142857,0.666666667,0.280259608,0.029740088,0.201895303,0.234433878,0.286211187,0.115021321,0.19637661,0.181530985,0.345512099,0.100511591,0.130649933,0.171209045,0.196891429,0.136633874,0.261208307,0.200906434,0.214314139,0.165562736,0.246899802,0.212255698,0.212770948,0.201433827,0.251167471,0.225024138,0.253161892,0.237818172,0.260989988,0.242179314,0.018181818,0.1,0.117117117
0.666666667,0.6,0.9,1,0.285714286,0.5,0.6,0.583333333,0.392857143,0.333333333,0.398997579,0.383484381,0.106588258,0.169267111,0.369950379,0.272203756,0.033624796,0.046557344,0.587353514,0.324786103,0.046085532,0.059254399,0.274072206,0.29452105,0.046144932,0.044395497,0.306305952,0.33069919,0.074527593,0.044786233,0.325512954,0.381079537,0.083598089,0.050198321,0.392479932,0.437643329,0.066765551,0.057297482,0.290909091,0.285714286,0.216216216
0.166666667,0.7,0.7,0.4,0.571428571,1,0.8,0.25,0.892857143,1,0.272397733,0.149727641,0.208775222,0.282999866,0.332996299,0.200032622,0.233420416,0.232292184,0.32203744,0.196343882,0.208370571,0.207984966,0.22449785,0.220369281,0.291407566,0.246754044,0.285393243,0.253481523,0.211426265,0.250090032,0.272553782,0.300270662,0.169637696,0.244218281,0.249558272,0.340009591,0.167115463,0.24447069,0.090909091,0.185714286,0.189189189
0,0.2,0.6,0.2,0.857142857,1,0.4,0.25,0.178571429,0.5,0.332895106,0.092140804,0.171246001,0.220128634,0.368665898,0.09658973,0.159285812,0.14597478,0.389912464,0.109768265,0.158547061,0.137994634,0.273482843,0.130652929,0.166816411,0.160139803,0.282937204,0.175570497,0.159272369,0.159358138,0.285956564,0.22692809,0.128307566,0.157298568,0.329166299,0.281196118,0.108878654,0.153257083,0.054545455,0.085714286,0.072072072
0.333333333,0.6,0.1,0.1,0.285714286,0.5,0.4,0.25,0.678571429,1,0.170131318,0.105598286,0.371293072,0.405921116,0.183759235,0.10330276,0.505040117,0.449708952,0.191240122,0.118936279,0.449679649,0.396858859,0.115313608,0.111127742,0.604949348,0.485101582,0.121354866,0.123443943,0.505685134,0.500191822,0.141593948,0.142228377,0.412524366,0.507602406,0.18718649,0.16710776,0.374815376,0.513477025,0.109090909,0.185714286,0.171171171
0.666666667,0.9,0.5,0,0.857142857,1,0.4,0.083333333,0.035714286,0,0.774050075,0.1742226,0.294702862,0.394030679,0.830489829,0.101768979,0.303131297,0.257562747,0.997668626,0.112956462,0.212850898,0.240608914,0.838487995,0.217934421,0.213436785,0.274635149,0.808874641,0.370164023,0.173534405,0.241760749,0.585022313,0.509496554,0.220573642,0.224022339,0.381587855,0.581213218,0.328076525,0.242959748,0.054545455,0.028571429,0.009009009
0.333333333,0.9,1,0,0.857142857,0,0,0.166666667,0.357142857,0.5,0.477785983,0.093567165,0.579806149,0.617107238,0.533166464,0.163397643,0.567599294,0.796537441,0.469121421,0.149335455,0.787264431,0.760333537,0.384800518,0.213165149,0.384803221,0.742376128,0.39504069,0.274544737,0.228381738,0.636047684,0.374706452,0.346684625,0.168390695,0.547520313,0.403848485,0.41004669,0.135072826,0.501271127,0.036363636,0.1,0.099099099
0.333333333,0.8,0.4,0.6,0.857142857,1,0.8,0.083333333,0.75,0.333333333,0.543061002,0.150602671,0.122224045,0.176137673,0.518769794,0.374729253,0.128092263,0.111910086,0.553472633,0.331572381,0.083317943,0.105248523,0.449926644,0.413475716,0.098238803,0.116717528,0.453805395,0.479493689,0.064769087,0.108977247,0.368378122,0.543257858,0.066120285,0.103830439,0.255798482,0.58222405,0.115547078,0.10922006,0.072727273,0.214285714,0.234234234
0.5,1,0.8,0,0.857142857,1,0.2,0.416666667,0.75,0.166666667,0.743129648,0.244600777,0.422144236,0.462075777,0.82789855,0.25457307,0.357209364,0.419188232,0.795732789,0.26224658,0.424655997,0.406909673,0.593913728,0.333780584,0.240190397,0.407089113,0.576413281,0.431772645,0.155075642,0.350059094,0.509158015,0.531669867,0.117140426,0.308363702,0.339407824,0.596039782,0.170427879,0.299209213,0.072727273,0.1,0.081081081
0.333333333,0.8,0,0.9,0.857142857,1,0.8,0.833333333,0.5,0.166666667,0.493268616,0.493815418,0.094672788,0.162313158,0.618737502,0.311086327,0.025918396,0.034137235,0.75114143,0.376005012,0.032063966,0.045366322,0.386289772,0.358625878,0.036934183,0.032191516,0.412479981,0.409439567,0.048839666,0.032797167,0.411164497,0.481126749,0.056372046,0.035080043,0.411835954,0.542844747,0.054009394,0.041049233,0.290909091,0.257142857,0.18018018
